sample.starF	FusionName.StarF	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	lex_ordered_fusion_name	proxy_fusion_name.starF	LR_progs	num_LR_progs	type	FusionName.LR	sample.arriba	gene1	gene2	confidence	split_reads1	split_reads2	discordant_mates	FusionName.arriba	proxy_fusion_name.arriba	has_long_read_support	progs	left_gene_coords	right_gene_coords	priority_fusion_name
SKBR3	RARA--PKIA	40	0	40	0	INCL_NON_REF_SPLICE	RARA^ENSG00000131759.16	chr17:40309286:+	PKIA^ENSG00000171033.11	chr8:78567481:+	YES_LDAS	0.9743	GT	1.7819	AG	1.7056	[ChimerSeq,CCLE_StarF2019,INTERCHROMOSOMAL[chr17--chr8]]	SKBR3|PKIA--RARA	SKBR3|RARA--PKIA	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	RARA--PKIA	SKBR3	RARA	PKIA	high	1	25	0	RARA--PKIA	SKBR3|RARA--PKIA	TRUE	starF,arriba	chr8:78516139-78605267	chr17:40309192-40357643	RARA--PKIA
SKBR3	ACOT8--WASH7P	36	10	25.2	6.91	ONLY_REF_SPLICE	ACOT8^ENSG00000101473.15	chr20:45855159:-	WASH7P^ENSG00000226210.3	chr12:26954:-	YES_LDAS	0.7821	GT	1.9086	AG	1.9219	[INTERCHROMOSOMAL[chr20--chr1]]	SKBR3|ACOT8--WASH7P	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr20:45841721-45857406	chr12:14522-32015	ACOT8--WASH7P
SKBR3	ANKHD1--PCDH1	35	11	35	11	ONLY_REF_SPLICE	ANKHD1^ENSG00000131503.19	chr5:140445975:+	PCDH1^ENSG00000156453.12	chr5:141854436:-	YES_LDAS	1.1204	GT	1.9656	AG	1.6895	[ChimerSeq,CCLE_StarF2019,INTRACHROMOSOMAL[chr5:1.31Mb]]	SKBR3|ANKHD1--PCDH1	SKBR3|ANKHD1--PCDH1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	ANKHD1--PCDH1	SKBR3	ANKHD1	PCDH1	high	23	11	10	ANKHD1--PCDH1	SKBR3|ANKHD1--PCDH1	TRUE	starF,arriba	chr5:140401814-140539856	chr5:141853111-141879246	ANKHD1--PCDH1
SKBR3	ANKHD1--PCDH1	35	11	35	11	ONLY_REF_SPLICE	ANKHD1^ENSG00000131503.19	chr5:140445975:+	PCDH1^ENSG00000156453.12	chr5:141854436:-	YES_LDAS	1.1204	GT	1.9656	AG	1.6895	[ChimerSeq,CCLE_StarF2019,INTRACHROMOSOMAL[chr5:1.31Mb]]	SKBR3|ANKHD1--PCDH1	SKBR3|ANKHD1--PCDH1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	ANKHD1--PCDH1	SKBR3	ANKHD1	PCDH1	high	1	0	10	ANKHD1--PCDH1	SKBR3|ANKHD1--PCDH1	TRUE	starF,arriba	chr5:140401814-140539856	chr5:141853111-141879246	ANKHD1--PCDH1
SKBR3	ACOT8--WASH7P	33	10	4.7	1.29	ONLY_REF_SPLICE	ACOT8^ENSG00000101473.15	chr20:45855159:-	WASH7P^ENSG00000227232.5	chr1:24891:-	YES_LDAS	0.1459	GT	1.9086	AG	1.9219	[INTERCHROMOSOMAL[chr20--chr1]]	SKBR3|ACOT8--WASH7P	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr20:45841721-45857406	chr12:14522-32015	ACOT8--WASH7P
SKBR3	PREX1--CPNE1	30	1	30	0.75	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35627413:-	YES_LDAS	0.749	GT	1.7056	AG	1.9656	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	CPNE1	PREX1	high	15	14	16	CPNE1--PREX1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	PREX1--CPNE1	30	1	30	0.75	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35627413:-	YES_LDAS	0.749	GT	1.7056	AG	1.9656	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	PREX1	CPNE1	high	3	20	1	PREX1--CPNE1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	PREX1--CPNE1	30	1	30	0.75	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35627413:-	YES_LDAS	0.749	GT	1.7056	AG	1.9656	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	PREX1	CPNE1	high	2	8	1	PREX1--CPNE1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	RARA--PKIA	27	0	27	0	ONLY_REF_SPLICE	RARA^ENSG00000131759.16	chr17:40309286:+	PKIA^ENSG00000171033.11	chr8:78598358:+	YES_LDAS	0.6577	GT	1.7819	AG	1.9329	[ChimerSeq,CCLE_StarF2019,INTERCHROMOSOMAL[chr17--chr8]]	SKBR3|PKIA--RARA	SKBR3|RARA--PKIA	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	RARA--PKIA	SKBR3	RARA	PKIA	high	5	148	0	RARA--PKIA	SKBR3|RARA--PKIA	TRUE	starF,arriba	chr8:78516139-78605267	chr17:40309192-40357643	RARA--PKIA
SKBR3	RARA--PKIA	27	0	27	0	ONLY_REF_SPLICE	RARA^ENSG00000131759.16	chr17:40309286:+	PKIA^ENSG00000171033.11	chr8:78598358:+	YES_LDAS	0.6577	GT	1.7819	AG	1.9329	[ChimerSeq,CCLE_StarF2019,INTERCHROMOSOMAL[chr17--chr8]]	SKBR3|PKIA--RARA	SKBR3|RARA--PKIA	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	RARA--PKIA	SKBR3	RARA	PKIA	high	1	25	0	RARA--PKIA	SKBR3|RARA--PKIA	TRUE	starF,arriba	chr8:78516139-78605267	chr17:40309192-40357643	RARA--PKIA
SKBR3	LEPROT--LEPR	26	2	26	2	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.7	chr1:65425378:+	LEPR^ENSG00000116678.17	chr1:65565546:+	YES_LDAS	0.682	GT	1.8256	AG	1.9219	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[89682]]	SKBR3|LEPR--LEPROT	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr1:65420652-65641559	chr1:65420587-65436007	LEPROT--LEPR
SKBR3	DHX35--ITCH	23	14	23	14	ONLY_REF_SPLICE	DHX35^ENSG00000101452.13	chr20:38969214:+	ITCH^ENSG00000078747.11	chr20:34369394:+	YES_LDAS	0.9012	GT	1.9899	AG	1.9329	[ChimerSeq,CCLE_StarF2019,INTRACHROMOSOMAL[chr20:4.45Mb]]	SKBR3|DHX35--ITCH	SKBR3|DHX35--ITCH	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker	4	shared_LR_pred	DHX35--ITCH	SKBR3	DHX35	ITCH	high	12	9	12	DHX35--ITCH	SKBR3|DHX35--ITCH	TRUE	starF,arriba	chr20:38962299-39039723	chr20:34363235-34511393	DHX35--ITCH
SKBR3	POM121C--ZP3	20	1	17.4	1	ONLY_REF_SPLICE	POM121C^ENSG00000272391.4	chr7:75440954:-	ZP3^ENSG00000188372.13	chr7:76434038:+	YES_LDAS	0.4482	GT	1.1589	AG	1.8256	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.91Mb]]	SKBR3|POM121C--ZP3	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr7:75416787-75486271	chr7:76397518-76442071	POM121C--ZP3
SKBR3	SAMD12--MRPL13	19	36	19	26.49	ONLY_REF_SPLICE	SAMD12^ENSG00000177570.12	chr8:118439832:-	MRPL13^ENSG00000172172.6	chr8:120443308:-	YES_LDAS	1.108	GT	1.9219	AG	1.9656	[CCLE_StarF2019,INTRACHROMOSOMAL[chr8:1.76Mb]]	SKBR3|MRPL13--SAMD12	SKBR3|SAMD12--MRPL13	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	SAMD12--MRPL13	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr8:120380761-120445402	chr8:118189459-118621995	SAMD12--MRPL13
SKBR3	NCOA2--CALB1	17	0	17	0	ONLY_REF_SPLICE	NCOA2^ENSG00000140396.11	chr8:70403700:-	CALB1^ENSG00000104327.6	chr8:90082102:-	YES_LDAS	0.4141	GT	1.5058	AG	1.8892	[CCLE_StarF2019,INTRACHROMOSOMAL[chr8:19.65Mb]]	SKBR3|CALB1--NCOA2	SKBR3|NCOA2--CALB1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	NCOA2--CALB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr8:90058608-90095475	chr8:70109762-70403805	NCOA2--CALB1
SKBR3	TBC1D31--ZNF704	12	7	12	6.7	ONLY_REF_SPLICE	TBC1D31^ENSG00000156787.15	chr8:123084340:+	ZNF704^ENSG00000164684.12	chr8:80821615:-	YES_LDAS	0.4555	GT	1.7819	AG	1.7465	[ChimerSeq,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:42.17Mb]]	SKBR3|TBC1D31--ZNF704	SKBR3|TBC1D31--ZNF704	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	TBC1D31--ZNF704	SKBR3	TBC1D31	ZNF704	high	7	4	6	TBC1D31--ZNF704	SKBR3|TBC1D31--ZNF704	TRUE	starF,arriba	chr8:123041968-123152153	chr8:80628451-80874781	TBC1D31--ZNF704
SKBR3	TBC1D31--ZNF704	12	7	12	6.7	ONLY_REF_SPLICE	TBC1D31^ENSG00000156787.15	chr8:123084340:+	ZNF704^ENSG00000164684.12	chr8:80821615:-	YES_LDAS	0.4555	GT	1.7819	AG	1.7465	[ChimerSeq,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:42.17Mb]]	SKBR3|TBC1D31--ZNF704	SKBR3|TBC1D31--ZNF704	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	TBC1D31--ZNF704	SKBR3	TBC1D31	ZNF704	high	2	1	2	TBC1D31--ZNF704	SKBR3|TBC1D31--ZNF704	TRUE	starF,arriba	chr8:123041968-123152153	chr8:80628451-80874781	TBC1D31--ZNF704
SKBR3	PREX1--CPNE1	10	1	10	0.25	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35626803:-	YES_LDAS	0.2497	GT	1.7056	AG	1.9329	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	CPNE1	PREX1	high	15	14	16	CPNE1--PREX1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	PREX1--CPNE1	10	1	10	0.25	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35626803:-	YES_LDAS	0.2497	GT	1.7056	AG	1.9329	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	PREX1	CPNE1	high	3	20	1	PREX1--CPNE1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	PREX1--CPNE1	10	1	10	0.25	ONLY_REF_SPLICE	PREX1^ENSG00000124126.12	chr20:48747809:-	CPNE1^ENSG00000214078.10	chr20:35626803:-	YES_LDAS	0.2497	GT	1.7056	AG	1.9329	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:12.96Mb]]	SKBR3|CPNE1--PREX1	SKBR3|CPNE1--PREX1	fusionseeker	1	unique_LR_pred	CPNE1--PREX1	SKBR3	PREX1	CPNE1	high	2	8	1	PREX1--CPNE1	SKBR3|CPNE1--PREX1	TRUE	starF,arriba	chr20:35626031-35664956	chr20:48624252-48827883	PREX1--CPNE1
SKBR3	RP11-439L18.2--HIVEP2	10	6	10	6	INCL_NON_REF_SPLICE	RP11-439L18.2^ENSG00000224460.1	chr6:142945944:-	HIVEP2^ENSG00000010818.7	chr6:142837047:-	YES_LDAS	0.3897	GT	1.9329	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],NEIGHBORS[846]]	SKBR3|HIVEP2--RP11-439L18.2	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr6:142751467-142945201	chr6:142946047-142956698	RP11-439L18.2--HIVEP2
SKBR3	SAMD12--MRPL13	9	25	9	5.3	ONLY_REF_SPLICE	SAMD12^ENSG00000177570.12	chr8:118580715:-	MRPL13^ENSG00000172172.6	chr8:120443308:-	YES_LDAS	0.3483	GT	1.8892	AG	1.9656	[CCLE_StarF2019,INTRACHROMOSOMAL[chr8:1.76Mb]]	SKBR3|MRPL13--SAMD12	SKBR3|SAMD12--MRPL13	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	SAMD12--MRPL13	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr8:120380761-120445402	chr8:118189459-118621995	SAMD12--MRPL13
SKBR3	RP4-769N13.6--GPRASP2	8	0	8	0	ONLY_REF_SPLICE	RP4-769N13.6^ENSG00000271147.6	chrX:102605653:+	GPRASP2^ENSG00000158301.17	chrX:102713782:+	YES_LDAS	0.1949	GT	1.6895	AG	1.9656	[INTRACHROMOSOMAL[chrX:0.06Mb],NEIGHBORS[62031]]	SKBR3|GPRASP2--RP4-769N13.6	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chrX:102712176-102717733	chrX:102599512-102714671	RP4-769N13.6--GPRASP2
SKBR3	VSTM2L--CTNNBL1	8	1	8	1	ONLY_REF_SPLICE	VSTM2L^ENSG00000132821.10	chr20:37933589:+	CTNNBL1^ENSG00000132792.17	chr20:37859899:+	YES_LDAS	0.2193	GT	1.7232	AG	1.8892	[Klijn_CellLines,TumorFusionsNAR2018,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr20:0.03Mb],LOCAL_REARRANGEMENT:+:[30975]]	SKBR3|CTNNBL1--VSTM2L	NA	NA	NA	no_LR_pred	NA	SKBR3	VSTM2L	CTNNBL1	high	1	5	1	VSTM2L--CTNNBL1	NA	FALSE	starF,arriba	chr20:37693955-37872129	chr20:37903104-37945350	VSTM2L--CTNNBL1
SKBR3	VSTM2L--CTNNBL1	8	1	8	1	ONLY_REF_SPLICE	VSTM2L^ENSG00000132821.10	chr20:37933589:+	CTNNBL1^ENSG00000132792.17	chr20:37859899:+	YES_LDAS	0.2193	GT	1.7232	AG	1.8892	[Klijn_CellLines,TumorFusionsNAR2018,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr20:0.03Mb],LOCAL_REARRANGEMENT:+:[30975]]	SKBR3|CTNNBL1--VSTM2L	NA	NA	NA	no_LR_pred	NA	SKBR3	VSTM2L	CTNNBL1	high	1	3	0	VSTM2L--CTNNBL1	NA	FALSE	starF,arriba	chr20:37693955-37872129	chr20:37903104-37945350	VSTM2L--CTNNBL1
SKBR3	CCDC85C--SETD3	8	5	8	0.65	ONLY_REF_SPLICE	CCDC85C^ENSG00000205476.7	chr14:99536015:-	SETD3^ENSG00000183576.11	chr14:99406590:-	YES_LDAS	0.2107	GT	1.8892	AG	1.9329	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr14:0.02Mb],NEIGHBORS[19291]]	SKBR3|CCDC85C--SETD3	NA	NA	NA	no_LR_pred	NA	SKBR3	CCDC85C	SETD3	high	15	43	5	CCDC85C--SETD3	NA	FALSE	starF,arriba	chr14:99500180-99604026	chr14:99397746-99480889	CCDC85C--SETD3
SKBR3	CCDC85C--SETD3	8	5	8	0.65	ONLY_REF_SPLICE	CCDC85C^ENSG00000205476.7	chr14:99536015:-	SETD3^ENSG00000183576.11	chr14:99406590:-	YES_LDAS	0.2107	GT	1.8892	AG	1.9329	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr14:0.02Mb],NEIGHBORS[19291]]	SKBR3|CCDC85C--SETD3	NA	NA	NA	no_LR_pred	NA	SKBR3	CCDC85C	SETD3	high	4	6	5	CCDC85C--SETD3	NA	FALSE	starF,arriba	chr14:99500180-99604026	chr14:99397746-99480889	CCDC85C--SETD3
SKBR3	BLOC1S6--AKAP13	7	2	7	1.17	ONLY_REF_SPLICE	BLOC1S6^ENSG00000104164.9	chr15:45587525:+	AKAP13^ENSG00000170776.18	chr15:85639374:+	YES_LDAS	0.199	GT	1.6895	AG	1.5546	[INTRACHROMOSOMAL[chr15:39.76Mb]]	SKBR3|AKAP13--BLOC1S6	SKBR3|BLOC1S6--AKAP13	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	BLOC1S6--AKAP13	SKBR3	BLOC1S6	AKAP13	high	4	2	2	BLOC1S6--AKAP13	SKBR3|BLOC1S6--AKAP13	TRUE	starF,arriba	chr15:85380571-85749358	chr15:45587123-45615999	BLOC1S6--AKAP13
SKBR3	BLOC1S6--AKAP13	7	2	7	1.17	ONLY_REF_SPLICE	BLOC1S6^ENSG00000104164.9	chr15:45587525:+	AKAP13^ENSG00000170776.18	chr15:85639374:+	YES_LDAS	0.199	GT	1.6895	AG	1.5546	[INTRACHROMOSOMAL[chr15:39.76Mb]]	SKBR3|AKAP13--BLOC1S6	SKBR3|BLOC1S6--AKAP13	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	BLOC1S6--AKAP13	SKBR3	BLOC1S6	AKAP13	high	1	1	4	BLOC1S6--AKAP13	SKBR3|BLOC1S6--AKAP13	TRUE	starF,arriba	chr15:85380571-85749358	chr15:45587123-45615999	BLOC1S6--AKAP13
SKBR3	SHISA9--U91319.1	7	3	7	3	ONLY_REF_SPLICE	SHISA9^ENSG00000237515.7	chr16:13203549:+	U91319.1^ENSG00000262801.4	chr16:13350180:+	YES_LDAS	0.2436	GT	1.9899	AG	1.9656	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr16:0.01Mb],NEIGHBORS[5903]]	SKBR3|SHISA9--U91319.1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr16:12901620-13240413	chr16:13246316-13562918	SHISA9--U91319.1
SKBR3	UMAD1--GLCCI1	6	1	6	1	ONLY_REF_SPLICE	UMAD1^ENSG00000219545.8	chr7:7801743:+	GLCCI1^ENSG00000106415.11	chr7:8003908:+	YES_LDAS	0.1705	GT	1.9656	AG	1.7465	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.00Mb],NEIGHBORS[774]]	SKBR3|GLCCI1--UMAD1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr7:7968794-8094272	chr7:7640711-8004059	UMAD1--GLCCI1
SKBR3	PBRM1--WDR82	6	2	6	2	ONLY_REF_SPLICE	PBRM1^ENSG00000163939.17	chr3:52668498:-	WDR82^ENSG00000164091.10	chr3:52270809:-	YES_LDAS	0.1948	GT	1.8323	AG	1.6895	[INTRACHROMOSOMAL[chr3:0.26Mb]]	SKBR3|PBRM1--WDR82	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr3:52545352-52685917	chr3:52254421-52288020	PBRM1--WDR82
SKBR3	ATAD5--TLK2	6	6	6	5.38	ONLY_REF_SPLICE	ATAD5^ENSG00000176208.7	chr17:30879487:+	TLK2^ENSG00000146872.16	chr17:62573215:+	YES_LDAS	0.2771	GT	1.8323	AG	1.6895	[CCLE_StarF2019,INTRACHROMOSOMAL[chr17:31.56Mb]]	SKBR3|ATAD5--TLK2	NA	NA	NA	no_LR_pred	NA	SKBR3	ATAD5	TLK2	high	3	3	6	ATAD5--TLK2	NA	FALSE	starF,arriba	chr17:30831970-30895869	chr17:62458658-62615481	ATAD5--TLK2
SKBR3	ATAD5--TLK2	6	6	6	5.38	ONLY_REF_SPLICE	ATAD5^ENSG00000176208.7	chr17:30879487:+	TLK2^ENSG00000146872.16	chr17:62573215:+	YES_LDAS	0.2771	GT	1.8323	AG	1.6895	[CCLE_StarF2019,INTRACHROMOSOMAL[chr17:31.56Mb]]	SKBR3|ATAD5--TLK2	NA	NA	NA	no_LR_pred	NA	SKBR3	ATAD5	TLK2	high	0	1	4	ATAD5--TLK2	NA	FALSE	starF,arriba	chr17:30831970-30895869	chr17:62458658-62615481	ATAD5--TLK2
SKBR3	EIF2B5--RP11-132N15.1	5	1	5	1	INCL_NON_REF_SPLICE	EIF2B5^ENSG00000145191.10	chr3:184136736:+	RP11-132N15.1^ENSG00000225058.1	chr3:188003988:-	YES_LDAS	0.1462	GT	1.7465	AG	1.9899	[INTRACHROMOSOMAL[chr3:3.31Mb]]	SKBR3|EIF2B5--RP11-132N15.1	SKBR3|EIF2B5--RP11-132N15.1	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	EIF2B5--RP11-132N15.1	SKBR3	EIF2B5	RP11-132N15.1	high	2	3	1	EIF2B5--RP11-132N15.1	SKBR3|EIF2B5--RP11-132N15.1	TRUE	starF,arriba	chr3:184135038-184684758	chr3:187997422-188003990	EIF2B5--RP11-132N15.1
SKBR3	SAMD12--MRPL13	5	23	5	2.68	ONLY_REF_SPLICE	SAMD12^ENSG00000177570.12	chr8:118439832:-	MRPL13^ENSG00000172172.6	chr8:120432123:-	YES_LDAS	0.1871	GT	1.9219	AG	1.7968	[CCLE_StarF2019,INTRACHROMOSOMAL[chr8:1.76Mb]]	SKBR3|MRPL13--SAMD12	SKBR3|SAMD12--MRPL13	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	SAMD12--MRPL13	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr8:120380761-120445402	chr8:118189459-118621995	SAMD12--MRPL13
SKBR3	TVP23C--CDRT4	4	1	4	0.8	ONLY_REF_SPLICE	TVP23C^ENSG00000175106.15	chr17:15540433:-	CDRT4^ENSG00000239704.9	chr17:15440285:-	YES_LDAS	0.1169	GT	1.8323	AG	1.9899	[INTRACHROMOSOMAL[chr17:0.03Mb],NEIGHBORS[26536]]	SKBR3|CDRT4--TVP23C	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr17:15436015-15503608	chr17:15502264-15563595	TVP23C--CDRT4
SKBR3	TMED3--KIAA1024	4	1	4	1	ONLY_REF_SPLICE	TMED3^ENSG00000166557.11	chr15:79314005:+	KIAA1024^ENSG00000169330.7	chr15:79456098:+	YES_LDAS	0.1218	GT	1.7968	AG	1.9656	[ChimerSeq,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr15:0.01Mb],NEIGHBORS[5084]]	SKBR3|KIAA1024--TMED3	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr15:79432516-79472290	chr15:79311062-79427432	TMED3--KIAA1024
SKBR3	PLCH1--RP11-639F1.1	4	1	4	1	INCL_NON_REF_SPLICE	PLCH1^ENSG00000114805.15	chr3:155485356:-	RP11-639F1.1^ENSG00000248772.1	chr3:155375789:-	YES_LDAS	0.1218	GT	1.8295	AG	1.8892	[INTRACHROMOSOMAL[chr3:0.10Mb]]	SKBR3|PLCH1--RP11-639F1.1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr3:155375580-155745067	chr3:155375683-155375790	PLCH1--RP11-639F1.1
SKBR3	MECOM--LMCD1-AS1	4	1	4	1	ONLY_REF_SPLICE	MECOM^ENSG00000085276.16	chr3:169381187:-	LMCD1-AS1^ENSG00000227110.5	chr3:7992302:-	YES_LDAS	0.1218	GT	1.5301	AG	1.9899	[INTRACHROMOSOMAL[chr3:160.47Mb]]	SKBR3|LMCD1-AS1--MECOM	SKBR3|MECOM--LMCD1-AS1	JAFFAL,ctat-LR-fusion,fusionseeker,pbfusion	4	shared_LR_pred	MECOM--LMCD1-AS1	SKBR3	MECOM	LMCD1-AS1	high	2	2	1	MECOM--LMCD1-AS1	SKBR3|MECOM--LMCD1-AS1	TRUE	starF,arriba	chr3:7952805-8611924	chr3:169083499-169663618	MECOM--LMCD1-AS1
SKBR3	PSMD11--NF1	4	2	4	2	ONLY_REF_SPLICE	PSMD11^ENSG00000108671.8	chr17:32464578:+	NF1^ENSG00000196712.15	chr17:31325820:+	YES_LDAS	0.1461	GT	1.9329	AG	1.9656	[INTRACHROMOSOMAL[chr17:1.06Mb]]	SKBR3|NF1--PSMD11	SKBR3|PSMD11--NF1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PSMD11--NF1	SKBR3	PSMD11	NF1	high	2	2	2	PSMD11--NF1	SKBR3|PSMD11--NF1	TRUE	starF,arriba	chr17:31094927-31382116	chr17:32444261-32483318	PSMD11--NF1
SKBR3	RP11-123O10.4--GRIP1	4	3	4	2.4	ONLY_REF_SPLICE	RP11-123O10.4^ENSG00000256248.1	chr12:67069050:-	GRIP1^ENSG00000155974.10	chr12:66596927:-	YES_LDAS	0.1559	GT	1.2729	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.09Mb],NEIGHBORS[87690]]	SKBR3|GRIP1--RP11-123O10.4	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:66347431-66804186	chr12:66891876-67069162	RP11-123O10.4--GRIP1
